V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2585,20.054,NA,42,2.8648,61,NA,49,101,59,0,0,10.186,98,-
2586,12.732,NA,NA,4.138,28,NA,68,NA,37,0,NA,15.915,98,-
2587,NA,87,90,3.1831,65,82,68,101,59,NA,NA,15.915,98,-
2588,6.3662,80,42,2.8648,NA,44,68,101,59,NA,NA,13.687,98,-
2589,8.9127,80,2,1.9099,65,71,70,15,59,NA,0,12.732,64,-
2590,18.78,80,63,4.4563,NA,82,NA,101,NA,0,0,15.915,98,-
2591,10.504,80,78,0.31831,61,35,49,NA,59,0,NA,12.732,64,-
2592,17.825,80,4,2.5465,NA,26,49,101,59,0,NA,12.732,53,-
2593,9.8676,57,20,4.138,65,34,68,101,37,0,0,15.915,98,-
2594,13.051,80,NA,NA,28,85,73,NA,NA,NA,0,15.915,98,-
2595,7.9577,92,NA,NA,65,14,73,NA,37,0,0,12.732,98,-
2596,5.7296,NA,42,NA,65,NA,70,69,37,0,0,3.8197,98,-
2597,NA,57,20,4.138,NA,82,99,21,37,0,NA,12.732,98,-
2598,12.414,80,90,3.1831,65,58,73,101,59,0,0,12.732,98,-
2599,7.0028,NA,NA,3.1831,65,NA,73,101,37,0,NA,NA,98,-
2600,NA,NA,90,3.1831,65,82,73,101,37,0,0,7.9577,98,-
2601,11.141,80,20,NA,61,85,49,101,59,0,0,12.732,98,-
2602,6.6845,NA,42,2.8648,NA,NA,99,NA,37,0,NA,12.732,98,-
2603,17.507,80,7,1.2732,102,71,99,101,37,0,0,NA,NA,-
2604,NA,80,42,NA,NA,96,68,101,59,0,0,17.507,NA,-
2605,NA,87,3,2.2282,65,82,73,NA,59,0,0,6.3662,98,-
2606,7.9577,NA,NA,4.138,65,82,68,NA,NA,0,0,12.732,98,-
2607,15.915,80,7,1.2732,61,58,49,NA,59,0,0,NA,98,-
2608,15.915,80,90,3.1831,61,85,NA,101,59,0,0,19.099,98,-
2609,20.054,80,2,1.9099,61,NA,NA,101,59,NA,0,12.732,98,-
2610,9.8676,80,42,2.8648,61,96,49,101,59,0,0,15.915,NA,-
2611,NA,80,20,4.138,65,82,NA,101,37,0,0,12.732,98,-
2612,5.7296,80,NA,3.1831,65,71,73,101,59,0,0,6.3662,98,-
2613,13.687,57,20,4.138,NA,82,99,101,37,0,0,15.279,98,-
2614,5.7296,80,3,2.2282,65,85,73,NA,59,0,0,11.141,98,-
2615,14.642,92,NA,4.4563,65,34,68,101,37,0,0,12.096,98,-
2616,9.8676,80,7,1.2732,NA,44,NA,101,NA,0,0,9.5493,77,-
2617,NA,80,NA,2.8648,28,85,99,NA,37,0,0,11.777,NA,-
2618,13.051,80,63,4.4563,61,82,49,NA,59,0,NA,NA,33,-
2619,13.369,80,42,2.8648,NA,NA,73,NA,59,0,0,12.732,NA,-
2620,10.823,NA,42,2.8648,65,NA,68,21,37,0,0,12.732,98,-
2621,14.006,NA,42,2.8648,65,58,68,NA,37,0,0,12.732,NA,-
2622,8.2761,NA,NA,4.138,65,34,NA,NA,37,NA,531.26,15.915,98,-
2623,21.963,80,NA,1.5915,61,71,NA,101,59,453.27,0,11.141,98,-
2624,10.504,80,90,3.1831,65,14,99,101,37,0,NA,12.732,98,-
2625,9.5493,80,19,NA,61,82,49,101,59,NA,0,NA,98,-
2626,6.6845,80,90,3.1831,65,NA,NA,21,59,0,0,12.732,NA,-
2627,5.7296,80,3,2.2282,NA,71,70,21,59,0,0,4.7746,98,-
2628,6.3662,NA,NA,2.8648,61,44,49,NA,NA,0,0,15.915,NA,-
2629,8.2761,NA,63,4.4563,61,NA,49,101,59,1595.7,0,12.732,98,-
2630,14.642,80,20,NA,NA,94,49,101,NA,0,0,12.732,98,-
2631,9.8676,80,20,4.138,65,82,99,101,37,NA,0,11.459,98,-
2632,12.732,80,42,NA,28,34,99,101,NA,NA,198.94,16.552,98,-
2633,9.8676,80,20,4.138,65,34,68,101,37,0,0,NA,NA,-
2634,10.186,88,29,NA,61,NA,49,101,59,0,0,NA,NA,-
2635,7.3211,88,90,3.1831,28,NA,73,101,59,0,0,12.732,98,-
2636,7.9577,NA,63,4.4563,NA,NA,68,101,59,0,0,12.732,98,-
2637,11.777,80,90,3.1831,61,96,49,101,59,0,0,15.915,98,-
2638,5.7296,80,90,NA,65,85,73,101,37,0,0,6.3662,NA,-
2639,NA,80,42,2.8648,102,85,68,101,NA,0,NA,12.096,98,-
2640,16.552,80,8,1.5915,28,26,99,101,37,NA,0,12.732,27,-
2641,8.2761,NA,42,2.8648,65,14,73,NA,37,0,0,12.732,NA,-
2642,12.414,NA,42,2.8648,28,34,99,101,37,0,0,14.324,98,-
2643,6.0479,NA,90,3.1831,65,NA,73,101,37,0,NA,7.9577,98,-
2644,17.507,80,NA,NA,28,71,99,101,37,0,0,NA,98,-
2645,NA,80,NA,2.8648,61,26,49,101,59,NA,0,11.141,NA,-
2646,18.78,NA,90,3.1831,61,26,49,101,59,0,0,11.459,98,-
2647,14.324,88,2,1.9099,61,26,49,101,59,0,0,NA,98,-
2648,6.6845,80,42,NA,65,44,73,101,59,0,0,6.3662,98,-
2649,9.8676,80,NA,2.8648,61,58,NA,101,59,0,0,17.507,98,-
2650,NA,NA,90,3.1831,65,14,73,21,59,0,0,12.732,98,-
2651,7.6394,80,42,2.8648,NA,44,49,NA,59,NA,0,12.732,98,-
2652,NA,80,2,1.9099,65,71,73,NA,59,0,0,7.6394,98,-
2653,14.961,80,42,2.8648,28,NA,NA,21,37,0,0,12.732,98,-
2654,10.186,NA,42,2.8648,28,NA,99,101,NA,NA,0,8.9127,98,-
2655,NA,80,NA,1.9099,65,35,68,101,59,0,NA,NA,NA,-
2656,NA,80,4,2.5465,61,96,49,101,59,0,0,12.732,NA,-
2657,6.6845,80,NA,3.1831,65,71,73,101,59,0,0,7.9577,98,-
2658,5.7296,80,42,NA,NA,71,70,21,59,0,0,11.459,98,-
2659,25.783,88,42,NA,NA,14,68,101,37,0,0,6.3662,98,-
2660,12.414,88,NA,3.5014,61,35,49,101,59,0,NA,19.099,98,-
2661,14.642,80,NA,4.138,NA,NA,68,101,37,NA,0,11.141,NA,-
2662,NA,57,20,4.138,28,NA,99,NA,37,NA,0,11.141,98,-
2663,NA,NA,90,3.1831,NA,85,NA,101,37,0,0,12.732,NA,-
2664,7.3211,80,42,2.8648,65,44,73,21,NA,0,NA,5.093,98,-
2665,NA,80,NA,1.9099,NA,NA,49,NA,NA,NA,0,NA,98,-
2666,12.096,88,42,2.8648,65,85,99,21,37,0,0,NA,98,-
2667,7.9577,80,20,NA,65,NA,73,101,37,0,0,12.732,98,-
2668,12.414,57,90,NA,61,34,49,101,59,0,0,12.732,98,-
2669,NA,80,90,3.1831,65,NA,NA,21,59,0,0,12.732,54,-
2670,12.414,80,NA,2.5465,28,85,68,101,37,0,0,12.732,98,-
2671,7.3211,NA,19,3.5014,65,85,NA,101,37,0,0,19.099,98,-
2672,5.4113,NA,3,2.2282,NA,NA,68,NA,37,0,NA,6.3662,98,-
2673,21.327,88,42,2.8648,28,NA,68,NA,37,1041.8,0,5.093,98,-
2674,13.051,80,20,NA,65,14,NA,17,59,0,0,15.915,98,-
2675,7.6394,57,20,4.138,65,82,73,101,37,0,0,15.915,98,-
2676,9.5493,87,42,2.8648,28,71,68,NA,37,0,0,NA,98,-
2677,17.825,NA,NA,NA,65,58,68,101,NA,0,0,10.186,NA,-
2678,16.234,80,42,NA,NA,26,68,101,59,0,0,12.096,98,-
2679,18.144,88,90,3.1831,61,34,49,101,59,0,NA,17.507,98,-
2680,10.823,80,90,3.1831,28,71,99,101,37,0,0,12.732,98,-
2681,NA,80,NA,4.138,65,82,68,101,59,0,0,12.732,98,-
2682,18.144,NA,42,NA,61,58,NA,NA,59,NA,0,12.732,98,-
2683,7.3211,80,42,2.8648,65,94,68,101,NA,0,0,NA,98,-
2684,11.141,80,NA,1.2732,61,58,NA,101,59,0,NA,12.732,64,-
2685,NA,80,42,2.8648,61,26,49,101,59,NA,0,16.552,98,-
2686,6.0479,NA,42,NA,65,NA,73,101,37,335.82,0,3.8197,98,-
2687,6.0479,NA,7,NA,65,NA,68,NA,59,NA,NA,12.732,64,-
2688,5.4113,80,NA,2.2282,65,71,NA,101,37,NA,0,NA,NA,-
2689,6.6845,NA,20,4.138,65,NA,68,17,59,0,0,7.9577,NA,-
2690,9.8676,80,NA,NA,62,96,NA,NA,59,0,NA,15.915,NA,-
2691,9.231,80,42,2.8648,61,71,49,101,59,NA,0,12.732,98,-
2692,7.9577,88,42,NA,NA,NA,NA,101,59,0,0,10.186,98,-
2693,8.9127,80,42,2.8648,65,82,68,NA,37,0,0,12.732,98,-
2694,17.189,80,42,2.8648,28,85,NA,101,37,0,0,11.141,98,-
2695,23.555,NA,90,NA,102,NA,68,NA,37,0,0,3.8197,98,-
2696,9.8676,57,90,3.1831,NA,34,NA,NA,NA,NA,0,10.186,98,-
2697,7.3211,NA,90,3.1831,NA,94,NA,101,59,0,0,15.279,98,-
2698,6.0479,80,20,4.138,NA,82,73,101,37,0,0,9.5493,98,-
2699,NA,NA,78,0.31831,102,NA,68,NA,NA,0,0,6.3662,32,-
2700,NA,88,42,2.8648,61,35,NA,101,37,7015.5,NA,12.732,98,-
2701,6.0479,NA,90,3.1831,65,14,73,NA,37,0,0,NA,NA,-
2702,7.3211,NA,42,2.8648,65,NA,73,101,NA,0,0,12.732,98,-
2703,7.9577,57,NA,NA,28,14,NA,15,37,0,0,11.141,98,-
2704,16.87,80,3,2.2282,28,71,NA,101,37,0,0,NA,98,-
2705,10.186,80,20,4.138,NA,NA,NA,101,59,0,0,NA,98,-
2706,19.417,80,7,1.2732,61,96,49,101,59,NA,0,12.732,NA,-
2707,13.369,80,42,2.8648,61,85,49,NA,59,NA,0,NA,98,-
2708,5.4113,80,2,1.9099,65,71,73,15,37,335.82,0,6.3662,98,-
2709,23.237,NA,42,2.8648,61,96,49,101,59,0,NA,5.093,23,-
2710,13.051,NA,90,NA,89,26,68,NA,59,0,0,12.732,98,-
2711,7.3211,80,90,NA,NA,58,73,NA,37,0,0,NA,54,-
2712,7.3211,80,42,2.8648,65,82,68,NA,37,0,0,12.732,23,-
2713,20.69,80,19,3.5014,61,14,49,101,59,0,0,NA,98,-
2714,NA,87,NA,2.8648,61,NA,103,101,37,0,0,15.915,98,-
2715,7.6394,57,20,4.138,65,14,73,21,37,0,0,8.5944,98,-
2716,NA,80,19,3.5014,61,26,49,NA,59,0,NA,12.732,98,-
2717,9.5493,80,90,NA,28,94,73,101,NA,0,0,12.732,98,-
2718,8.2761,80,NA,4.138,65,34,68,101,NA,0,0,12.732,NA,-
2719,11.777,88,42,2.8648,28,35,99,101,59,NA,0,17.825,98,-
2720,5.4113,80,42,NA,NA,71,73,101,59,NA,0,12.732,98,-
2721,9.8676,80,NA,2.8648,61,85,49,101,NA,NA,0,NA,NA,-
2722,16.552,80,42,2.8648,89,14,NA,101,37,0,NA,12.732,98,-
2723,20.054,80,NA,4.138,65,85,68,101,59,NA,0,NA,98,-
2724,8.5944,NA,42,2.8648,65,79,68,NA,NA,NA,0,19.099,98,-
2725,9.8676,80,8,1.5915,61,58,49,101,59,998.54,0,12.732,64,-
2726,NA,88,42,2.8648,102,14,68,101,37,0,NA,11.141,98,-
2727,NA,80,NA,4.138,NA,34,49,101,59,0,NA,19.099,98,-
2728,14.006,80,NA,2.8648,61,14,103,101,37,NA,NA,12.096,NA,-
2729,NA,80,63,4.4563,NA,NA,49,17,59,0,0,12.732,24,-
2730,7.0028,80,NA,4.138,NA,34,70,101,37,0,0,6.3662,98,-
2731,10.186,NA,42,NA,61,82,49,NA,59,0,472.69,NA,98,-
2732,9.5493,57,20,NA,NA,NA,NA,101,37,0,NA,12.732,98,-
2733,NA,NA,42,2.8648,NA,NA,49,101,59,0,0,12.732,98,-
2734,7.9577,80,NA,3.1831,65,14,73,101,NA,NA,0,12.732,98,-
2735,24.192,80,7,1.2732,NA,83,68,101,NA,0,0,3.8197,98,-
2736,13.051,80,42,2.8648,28,26,NA,101,NA,0,0,12.732,98,-
2737,8.2761,80,7,1.2732,61,58,49,69,59,0,0,12.732,98,-
2738,14.324,80,4,2.5465,NA,58,49,17,59,0,0,12.732,NA,-
2739,NA,80,90,3.1831,28,14,NA,NA,37,0,0,12.732,98,-
2740,7.0028,NA,42,2.8648,65,26,68,101,59,0,NA,12.732,98,-
2741,20.054,NA,20,4.138,65,96,68,101,NA,0,NA,NA,NA,-
2742,NA,80,18,3.8197,65,96,99,101,NA,0,0,12.732,98,-
2743,19.417,80,2,1.9099,61,58,49,101,59,0,0,12.732,98,-
2744,9.8676,92,19,3.5014,61,NA,NA,101,59,0,0,12.732,98,-
2745,7.9577,80,8,1.5915,61,58,49,101,59,0,0,14.324,98,-
2746,10.504,80,42,2.8648,65,71,73,101,37,335.82,0,12.732,98,-
2747,12.414,80,42,2.8648,61,85,103,101,NA,0,NA,NA,NA,-
2748,16.87,NA,20,4.138,61,58,NA,17,NA,0,NA,12.732,24,-
2749,8.2761,36,20,4.138,65,NA,68,101,37,0,0,12.732,98,-
2750,6.6845,80,90,3.1831,65,71,73,101,NA,0,0,10.186,98,-
2751,5.7296,80,42,2.8648,65,14,73,NA,59,0,0,12.732,NA,-
2752,9.8676,NA,42,2.8648,NA,26,73,101,59,NA,0,15.915,98,-
2753,13.687,80,42,2.8648,61,58,49,101,59,0,0,14.006,64,-
2754,6.6845,80,90,NA,65,85,73,21,NA,0,0,9.5493,98,-
2755,17.507,NA,NA,2.8648,NA,96,49,101,59,0,0,19.099,98,-
2756,18.144,80,90,NA,65,14,68,101,37,0,0,NA,98,-
2757,11.777,NA,NA,2.8648,65,NA,68,101,59,0,0,15.915,98,-
2758,11.777,80,63,4.4563,28,34,99,101,37,NA,67.8,14.324,98,-
2759,14.324,80,6,0.95493,NA,96,NA,101,59,0,0,12.096,NA,-
2760,NA,80,90,3.1831,61,58,49,101,59,0,NA,NA,NA,-
2761,9.8676,NA,42,NA,28,NA,73,101,59,NA,0,23.873,98,-
2762,23.873,88,3,2.2282,61,34,49,101,NA,0,0,9.5493,NA,-
2763,13.687,NA,63,4.4563,61,82,49,69,59,0,0,15.915,98,-
2764,8.5944,NA,6,0.95493,65,44,70,101,NA,0,0,12.732,41,-
2765,14.006,80,42,NA,61,58,49,15,59,NA,0,NA,98,-
2766,12.732,80,20,4.138,61,14,49,101,59,NA,0,NA,98,-
2767,NA,NA,3,NA,65,85,73,101,37,0,0,6.3662,98,-
2768,NA,80,NA,4.138,NA,83,49,21,59,0,NA,12.732,33,-
2769,6.3662,80,42,2.8648,65,85,73,101,59,0,0,12.732,98,-
2770,12.096,NA,NA,3.1831,NA,NA,49,21,59,0,0,15.915,98,-
2771,15.279,80,NA,2.8648,28,14,68,101,37,0,0,11.141,98,-
2772,NA,88,NA,2.8648,61,NA,49,101,NA,0,0,NA,98,-
2773,16.234,80,42,2.8648,61,26,NA,101,59,NA,0,12.732,NA,-
2774,11.141,88,42,2.8648,65,71,NA,NA,37,0,0,9.5493,98,-
2775,7.6394,80,7,NA,65,NA,70,101,59,NA,0,12.732,64,-
2776,9.5493,80,90,3.1831,28,44,68,NA,NA,0,0,15.915,98,-
2777,NA,NA,42,2.8648,61,34,49,NA,59,NA,NA,9.5493,NA,-
2778,8.2761,80,42,NA,61,96,NA,101,59,0,0,14.006,98,-
2779,10.823,80,42,2.8648,61,26,49,101,59,0,NA,12.732,NA,-
2780,NA,80,42,2.8648,61,14,103,101,NA,0,0,1.5915,98,-
2781,11.777,NA,90,NA,61,71,NA,101,NA,0,NA,12.732,98,-
2782,11.459,88,90,3.1831,NA,85,99,101,37,NA,0,11.141,NA,-
2783,7.3211,80,8,1.5915,65,58,70,101,37,0,NA,12.732,64,-
2784,NA,80,42,NA,61,85,49,101,59,0,NA,12.732,98,-
2785,18.462,80,42,NA,28,58,68,101,59,1058.4,0,9.5493,NA,-
2786,NA,80,90,3.1831,61,NA,49,101,59,0,NA,NA,98,-
2787,NA,80,42,2.8648,NA,26,68,21,59,0,0,12.732,98,-
2788,6.6845,NA,90,3.1831,61,NA,49,NA,59,0,0,12.732,98,-
2789,10.823,57,NA,4.4563,NA,82,68,101,37,NA,0,15.915,NA,-
2790,NA,NA,3,2.2282,61,26,49,101,NA,0,0,12.732,NA,-
2791,7.0028,80,90,3.1831,65,NA,70,21,59,NA,0,6.3662,98,-
2792,11.459,80,42,NA,61,14,49,17,59,NA,NA,12.732,100,-
2793,NA,57,NA,4.138,NA,82,103,101,37,NA,553.86,NA,98,-
2794,NA,80,NA,2.8648,65,NA,68,101,59,1405.7,0,NA,98,-
2795,NA,88,90,3.1831,61,NA,49,NA,59,0,0,19.099,98,-
2796,8.5944,80,19,NA,65,14,73,NA,NA,0,0,11.141,98,-
2797,13.051,80,42,2.8648,28,NA,73,101,NA,NA,NA,12.732,98,-
2798,6.6845,80,90,3.1831,65,14,73,17,59,0,0,6.3662,98,-
2799,9.231,80,20,4.138,65,34,73,101,NA,0,0,12.732,98,-
2800,6.0479,88,90,3.1831,65,71,73,101,NA,0,0,7.0028,98,-
2801,6.6845,57,90,3.1831,NA,14,73,101,59,0,0,12.732,NA,-
2802,14.642,80,42,2.8648,61,96,49,101,59,0,0,12.732,NA,-
2803,NA,NA,90,3.1831,65,NA,73,101,NA,NA,0,12.732,98,-
2804,9.5493,80,8,1.5915,61,NA,49,101,NA,0,0,12.732,98,-
2805,8.9127,57,42,2.8648,65,34,99,NA,37,0,NA,11.141,98,-
2806,8.2761,NA,19,3.5014,NA,14,68,101,37,0,0,14.324,98,-
2807,11.777,36,NA,3.1831,61,26,49,101,59,NA,0,13.687,98,-
2808,5.7296,80,NA,2.8648,65,85,73,101,37,0,0,NA,98,-
2809,9.5493,80,90,NA,NA,14,49,101,59,0,0,9.5493,98,-
2810,11.459,NA,19,3.5014,61,NA,103,101,NA,1244,0,2.5465,98,-
2811,5.7296,80,3,NA,65,71,70,21,59,NA,NA,NA,98,-
2812,8.5944,80,42,NA,61,26,49,101,59,0,NA,12.732,98,-
2813,15.597,80,8,1.5915,61,71,49,101,59,0,0,NA,98,-
2814,11.777,80,42,2.8648,61,NA,49,101,59,NA,0,12.732,NA,-
2815,NA,80,90,3.1831,28,96,68,101,NA,0,0,12.732,98,-
2816,9.231,80,42,NA,28,NA,NA,69,37,0,0,9.5493,NA,-
2817,7.0028,NA,42,NA,65,NA,73,101,59,0,NA,12.732,64,-
2818,7.9577,88,NA,NA,NA,35,NA,101,59,0,0,9.5493,98,-
2819,12.096,80,42,2.8648,89,79,99,21,37,NA,0,9.5493,98,-
2820,10.186,NA,20,4.138,28,NA,99,NA,37,0,0,12.732,98,-
2821,11.141,80,NA,3.1831,61,26,NA,101,NA,0,0,15.915,NA,-
2822,9.231,80,90,NA,28,34,68,101,37,0,0,12.732,98,-
2823,13.051,80,42,2.8648,61,94,49,101,59,0,0,12.732,98,-
2824,NA,80,42,NA,61,58,49,101,59,NA,0,12.732,98,-
2825,7.3211,80,20,4.138,NA,14,68,17,37,0,0,12.732,98,-
2826,8.9127,57,42,2.8648,65,83,70,NA,59,0,597.15,12.732,98,-
2827,12.414,80,NA,4.138,28,NA,99,101,37,0,0,6.3662,98,-
2828,13.369,88,90,3.1831,61,35,103,101,37,NA,0,15.915,NA,-
2829,21.645,NA,NA,1.2732,61,NA,49,NA,59,NA,0,9.5493,98,-
2830,18.144,80,81,4.7746,65,82,68,101,37,0,0,NA,98,-
2831,7.0028,80,90,NA,65,NA,68,NA,37,0,0,9.5493,NA,-
2832,NA,80,90,3.1831,65,44,73,101,NA,0,0,15.915,98,-
2833,17.507,80,18,3.8197,28,85,99,21,37,NA,NA,9.5493,98,-
2834,11.777,57,NA,2.8648,61,83,NA,101,59,0,0,12.732,98,-
2835,11.777,57,90,3.1831,65,14,99,21,37,0,0,NA,98,-
2836,8.9127,80,20,4.138,61,71,49,101,59,0,NA,NA,98,-
2837,8.5944,NA,42,2.8648,65,71,68,101,37,0,0,12.732,NA,-
2838,12.732,92,20,4.138,NA,NA,99,NA,37,NA,0,6.3662,98,-
2839,16.234,80,42,2.8648,28,NA,73,101,NA,NA,NA,12.732,98,-
2840,NA,80,19,3.5014,61,96,49,101,59,NA,0,17.825,98,-
2841,23.555,NA,NA,NA,102,NA,68,101,37,0,0,0.95493,98,-
2842,6.3662,NA,90,3.1831,65,NA,73,NA,37,NA,0,12.732,98,-
2843,12.732,36,90,NA,28,14,68,101,NA,0,NA,15.915,98,-
2844,25.465,NA,NA,NA,NA,82,68,NA,NA,NA,NA,19.099,NA,-
2845,20.054,80,90,3.1831,61,83,NA,101,59,0,0,12.732,98,-
2846,16.234,NA,90,3.1831,28,14,99,101,37,0,NA,NA,NA,-
2847,7.3211,80,42,2.8648,65,NA,68,101,37,0,NA,12.732,98,-
2848,21.008,88,42,2.8648,102,NA,68,101,59,0,0,6.3662,98,-
2849,NA,NA,42,2.8648,61,85,NA,NA,59,0,NA,21.008,98,-
2850,15.597,80,NA,2.8648,61,NA,49,101,NA,0,0,13.687,98,-
2851,6.3662,80,90,3.1831,65,96,NA,101,NA,NA,NA,10.186,98,-
2852,NA,80,90,3.1831,60,83,49,101,59,0,NA,12.732,98,-
2853,14.961,80,20,4.138,28,85,68,NA,59,0,0,14.324,98,-
2854,7.3211,80,42,2.8648,65,34,73,21,59,0,0,23.873,98,-
2855,16.87,36,18,3.8197,NA,14,NA,NA,59,0,0,12.732,98,-
2856,6.0479,NA,NA,3.1831,65,71,73,101,59,0,0,6.3662,98,-
2857,8.2761,36,90,3.1831,65,26,NA,101,NA,1058.4,NA,12.732,98,-
2858,NA,80,NA,2.8648,65,58,68,NA,59,NA,0,3.1831,98,-
2859,21.645,80,20,4.138,61,96,49,101,59,0,0,9.5493,98,-
2860,9.5493,80,2,1.9099,65,85,70,101,59,0,NA,NA,41,-
2861,8.9127,80,NA,2.2282,61,26,NA,101,59,0,0,14.324,98,-
2862,17.189,57,2,1.9099,61,NA,49,101,59,0,0,14.324,98,-
2863,9.5493,NA,42,2.8648,65,NA,73,101,59,0,0,3.1831,98,-
2864,NA,80,NA,3.1831,65,NA,73,101,NA,0,0,NA,98,-
2865,7.9577,80,42,2.8648,65,71,73,101,59,NA,0,NA,98,-
2866,6.0479,80,NA,2.2282,NA,71,70,101,59,NA,0,6.3662,98,-
2867,NA,NA,90,3.1831,65,NA,73,101,37,0,0,11.141,98,-
2868,NA,NA,20,4.138,65,34,NA,101,37,0,0,12.732,NA,-
2869,NA,57,20,4.138,61,82,49,101,NA,NA,0,14.324,98,-
2870,14.642,57,NA,4.138,65,82,68,21,NA,0,0,12.732,NA,-
2871,12.096,80,90,NA,28,94,99,101,NA,NA,0,15.915,NA,-
2872,14.642,80,42,2.8648,28,82,68,101,NA,0,0,12.732,98,-
2873,7.9577,80,20,NA,65,82,68,101,37,0,NA,12.732,98,-
2874,6.3662,80,90,3.1831,65,NA,73,NA,37,189.08,NA,5.093,98,-
2875,9.231,57,NA,4.4563,NA,NA,70,NA,NA,NA,0,11.141,98,-
2876,12.732,80,NA,3.1831,NA,26,NA,101,59,NA,0,16.552,NA,-
2877,7.6394,80,90,3.1831,65,14,68,NA,37,0,0,12.732,98,-
2878,7.6394,88,20,4.138,65,35,99,101,NA,0,0,NA,NA,-
2879,9.8676,80,19,NA,61,71,103,15,NA,0,0,7.6394,64,-
2880,17.189,NA,42,2.8648,28,NA,68,NA,37,NA,0,9.5493,98,-
2881,10.823,NA,18,3.8197,89,26,68,101,59,0,0,19.099,98,-
2882,6.0479,80,NA,3.1831,NA,NA,NA,101,59,0,0,21.008,NA,-
2883,6.6845,80,42,2.8648,65,96,NA,21,59,0,0,12.732,NA,-
2884,NA,NA,NA,1.9099,61,35,49,101,59,0,0,22.282,98,-
2885,7.3211,80,90,3.1831,61,NA,49,101,59,0,0,7.6394,98,-
2886,11.777,36,90,NA,65,26,68,101,59,0,0,12.732,98,-
2887,NA,80,42,2.8648,61,71,49,101,NA,NA,0,NA,98,-
2888,7.6394,NA,3,2.2282,61,96,49,17,NA,0,0,12.732,100,-
2889,13.687,80,90,3.1831,61,82,NA,101,59,0,0,NA,98,-
2890,10.186,NA,20,NA,65,NA,68,101,37,0,0,6.3662,NA,-
2891,12.732,80,NA,2.8648,NA,71,68,101,37,NA,0,12.732,98,-
2892,15.597,80,NA,2.8648,NA,34,68,101,59,0,0,12.732,98,-
2893,14.324,NA,90,NA,61,NA,49,15,59,NA,0,12.732,98,-
2894,19.735,57,NA,2.8648,65,NA,68,101,59,0,0,12.732,NA,-
2895,9.231,80,19,NA,61,14,NA,101,59,0,NA,12.732,98,-
2896,15.597,NA,42,2.8648,89,58,99,101,37,0,0,12.732,98,-
2897,17.507,36,90,3.1831,28,14,99,21,37,0,0,NA,NA,-
2898,6.3662,NA,90,3.1831,65,NA,73,15,59,0,0,22.918,NA,-
2899,11.777,87,NA,NA,65,34,73,101,59,0,NA,12.732,98,-
2900,9.231,80,90,3.1831,NA,NA,68,101,37,0,0,12.732,98,-
2901,12.096,NA,90,3.1831,65,34,NA,101,NA,0,0,14.324,NA,-
2902,7.0028,NA,90,3.1831,65,NA,NA,101,59,NA,0,12.732,98,-
2903,6.0479,80,90,3.1831,65,NA,73,101,37,0,0,6.3662,98,-
2904,6.3662,80,4,2.5465,65,71,68,101,59,0,0,12.732,98,-
2905,19.099,80,NA,2.8648,61,NA,49,101,59,0,0,12.732,98,-
2906,9.5493,80,42,2.8648,65,NA,68,101,NA,NA,0,12.732,98,-
2907,7.0028,80,90,NA,65,14,NA,NA,59,NA,0,12.732,NA,-
2908,16.234,80,90,3.1831,28,85,68,101,37,0,0,19.099,NA,-
2909,9.8676,80,20,4.138,65,82,NA,21,37,0,0,12.732,NA,-
2910,NA,NA,42,2.8648,NA,34,99,NA,37,0,0,12.732,NA,-
2911,16.234,57,NA,2.8648,28,96,99,NA,59,NA,0,12.732,NA,-
2912,19.735,NA,19,3.5014,61,NA,NA,101,59,1085.8,0,12.732,98,-
2913,7.3211,88,18,3.8197,65,26,NA,101,59,0,0,9.5493,98,-
2914,15.597,80,63,4.4563,65,85,NA,101,37,0,0,11.141,98,-
2915,7.6394,80,NA,NA,61,44,49,101,59,0,0,12.732,98,-
2916,9.5493,57,42,2.8648,NA,83,49,21,NA,NA,0,NA,98,-
2917,12.096,80,NA,2.8648,61,58,49,101,59,998.54,0,14.324,98,-
2918,10.823,80,42,2.8648,NA,85,68,101,37,0,0,NA,98,-
2919,7.0028,80,NA,3.1831,65,34,73,101,59,NA,0,12.732,98,-
2920,NA,80,7,1.2732,89,44,68,101,NA,0,0,12.732,98,-
2921,19.417,80,7,1.2732,61,96,NA,101,NA,0,0,9.8676,98,-
2922,11.459,80,42,2.8648,NA,34,99,101,59,0,0,12.732,98,-
2923,NA,NA,19,3.5014,NA,34,49,101,59,0,NA,NA,NA,-
2924,20.054,80,42,2.8648,102,NA,68,101,37,NA,0,7.9577,NA,-
2925,20.054,88,NA,1.9099,61,58,49,101,NA,0,0,NA,98,-
2926,8.5944,80,42,2.8648,28,85,73,101,37,NA,0,NA,NA,-
2927,14.642,88,42,2.8648,89,26,99,101,59,0,0,12.732,98,-
2928,8.2761,NA,90,3.1831,28,14,73,NA,59,NA,0,7.6394,98,-
2929,13.687,NA,42,NA,NA,58,73,101,59,0,NA,12.732,98,-
2930,15.915,36,42,2.8648,28,82,68,101,59,NA,506.11,NA,NA,-
2931,18.144,92,90,3.1831,NA,82,99,101,37,0,0,12.732,NA,-
2932,6.0479,NA,90,3.1831,65,NA,73,21,59,0,0,7.6394,98,-
2933,9.231,57,42,2.8648,65,71,73,NA,NA,0,0,6.3662,98,-
